,Date,USD,EUR,EXMP1,EXMP2,EXMP3,EXMP4
0,2018-01-01,8120.07,9624.72,2210.0,,,
1,2018-01-02,8120.07,9624.72,2210.0,,,
2,2018-01-03,8120.07,9624.72,2210.0,,,
3,2018-01-04,8120.07,9624.72,2210.0,,,
4,2018-01-05,8136.67,9775.4,2210.0,,,
5,2018-01-06,8136.67,9775.4,2210.0,,,
6,2018-01-07,8136.67,9775.4,2210.0,,,
7,2018-01-08,8136.67,9775.4,2210.0,,,
8,2018-01-09,8139.0,9787.96,2210.0,,,
9,2018-01-10,8139.0,9787.96,2210.0,,,
10,2018-01-11,8139.0,9787.96,2210.0,,,
11,2018-01-12,8139.0,9787.96,2210.0,,,
12,2018-01-13,8139.0,9787.96,2210.0,,,
13,2018-01-14,8139.0,9787.96,2210.0,,,
14,2018-01-15,8139.0,9787.96,2210.0,,,
15,2018-01-16,8146.38,9965.47,2210.0,,,
16,2018-01-17,8146.38,9965.47,2210.0,,,
17,2018-01-18,8146.38,9965.47,2210.0,,,
18,2018-01-19,8146.38,9965.47,2210.0,,,
19,2018-01-20,8146.38,9965.47,2210.0,,,
20,2018-01-21,8146.38,9965.47,2210.0,,,
21,2018-01-22,8146.38,9965.47,2210.0,,,
22,2018-01-23,8163.93,9978.77,2210.0,,,
23,2018-01-24,8163.93,9978.77,2210.0,,,
24,2018-01-25,8163.93,9978.77,2210.0,,,
25,2018-01-26,8163.93,9978.77,2210.0,,,
26,2018-01-27,8163.93,9978.77,2210.0,,,
27,2018-01-28,8163.93,9978.77,2210.0,,,
28,2018-01-29,8163.93,9978.77,2210.0,,,
29,2018-01-30,8175.77,10146.13,2210.0,,,
30,2018-01-31,8175.77,10146.13,2210.0,,,
31,2018-02-01,8175.77,10146.13,2210.0,,,
32,2018-02-02,8175.77,10146.13,2210.0,,,
33,2018-02-03,8175.77,10146.13,2210.0,,,
34,2018-02-04,8175.77,10146.13,2210.0,,,
35,2018-02-05,8175.77,10146.13,2210.0,,,
36,2018-02-06,8186.95,10196.85,2210.0,,,
37,2018-02-07,8186.95,10196.85,2210.0,,,
38,2018-02-08,8186.95,10196.85,2210.0,,,
39,2018-02-09,8186.95,10196.85,2210.0,,,
40,2018-02-10,8186.95,10196.85,2210.0,,,
41,2018-02-11,8186.95,10196.85,2210.0,,,
42,2018-02-12,8186.95,10196.85,2210.0,,,
43,2018-02-13,8188.33,10057.73,2210.0,,,
44,2018-02-14,8188.33,10057.73,2210.0,,,
45,2018-02-15,8188.33,10057.73,2210.0,,,
46,2018-02-16,8188.33,10057.73,2210.0,,,
47,2018-02-17,8188.33,10057.73,2210.0,,,
48,2018-02-18,8188.33,10057.73,2210.0,,,
49,2018-02-19,8188.33,10057.73,2210.0,,,
50,2018-02-20,8182.73,10158.86,2210.0,,,
51,2018-02-21,8182.73,10158.86,2210.0,,,
52,2018-02-22,8182.73,10158.86,2210.0,,,
53,2018-02-23,8182.73,10158.86,2210.0,,,
54,2018-02-24,8182.73,10158.86,2210.0,,,
55,2018-02-25,8182.73,10158.86,2210.0,,,
56,2018-02-26,8182.73,10158.86,2210.0,,,
57,2018-02-27,8171.64,10060.92,2210.0,,,
58,2018-02-28,8171.64,10060.92,2182.0,,,
59,2018-03-01,8171.64,10060.92,2182.0,,,
60,2018-03-02,8171.64,10060.92,2182.0,,,
61,2018-03-03,8171.64,10060.92,2182.0,,,
62,2018-03-04,8171.64,10060.92,2182.0,,,
63,2018-03-05,8171.64,10060.92,2182.0,,,
64,2018-03-06,8163.46,10059.02,2182.0,,,
65,2018-03-07,8163.46,10059.02,2182.0,,,
66,2018-03-08,8163.46,10059.02,2182.0,,,
67,2018-03-09,8163.46,10059.02,2182.0,,,
68,2018-03-10,8163.46,10059.02,2182.0,,,
69,2018-03-11,8163.46,10059.02,2182.0,,,
70,2018-03-12,8163.46,10059.02,2182.0,,,
71,2018-03-13,8140.06,10030.18,2182.0,,,
72,2018-03-14,8140.06,10030.18,2182.0,,,
73,2018-03-15,8140.06,10030.18,2182.0,,,
74,2018-03-16,8140.06,10030.18,2182.0,,,
75,2018-03-17,8140.06,10030.18,2182.0,,,
76,2018-03-18,8140.06,10030.18,2182.0,,,
77,2018-03-19,8140.06,10030.18,2182.0,,,
78,2018-03-20,8140.06,10030.18,2182.0,,,
79,2018-03-21,8140.06,10030.18,2182.0,,,
80,2018-03-22,8140.06,10030.18,2182.0,,,
81,2018-03-23,8118.07,10037.18,2182.0,,,
82,2018-03-24,8118.07,10037.18,2182.0,,,
83,2018-03-25,8118.07,10037.18,2182.0,,,
84,2018-03-26,8118.07,10037.18,2182.0,,,
85,2018-03-27,8114.86,10039.7,2182.0,,,
86,2018-03-28,8114.86,10039.7,2182.0,,,
87,2018-03-29,8114.86,10039.7,2182.0,,,
88,2018-03-30,8114.86,10039.7,2182.0,,,
89,2018-03-31,8114.86,10039.7,2069.0,,,
90,2018-04-01,8114.86,10039.7,2069.0,,,
91,2018-04-02,8114.86,10039.7,2069.0,,,
92,2018-04-03,8100.92,9976.28,2069.0,,,
93,2018-04-04,8100.92,9976.28,2069.0,,,
94,2018-04-05,8100.92,9976.28,2069.0,,,
95,2018-04-06,8100.92,9976.28,2069.0,,,
96,2018-04-07,8100.92,9976.28,2069.0,,,
97,2018-04-08,8100.92,9976.28,2069.0,,,
98,2018-04-09,8100.92,9976.28,2069.0,,,
99,2018-04-10,8094.99,9936.6,2069.0,,,
100,2018-04-11,8094.99,9936.6,2069.0,,,
101,2018-04-12,8094.99,9936.6,2069.0,,,
102,2018-04-13,8094.99,9936.6,2069.0,,,
103,2018-04-14,8094.99,9936.6,2069.0,,,
104,2018-04-15,8094.99,9936.6,2069.0,,,
105,2018-04-16,8094.99,9936.6,2069.0,,,
106,2018-04-17,8077.26,9960.07,2069.0,,,
107,2018-04-18,8077.26,9960.07,2069.0,,,
108,2018-04-19,8077.26,9960.07,2069.0,,,
109,2018-04-20,8077.26,9960.07,2069.0,,,
110,2018-04-21,8077.26,9960.07,2069.0,,,
111,2018-04-22,8077.26,9960.07,2069.0,,,
112,2018-04-23,8077.26,9960.07,2069.0,,,
113,2018-04-24,8068.17,9899.64,2069.0,,,
114,2018-04-25,8068.17,9899.64,2069.0,,,
115,2018-04-26,8068.17,9899.64,2069.0,,,
116,2018-04-27,8068.17,9899.64,2069.0,,,
117,2018-04-28,8068.17,9899.64,2069.0,,,
118,2018-04-29,8068.17,9899.64,2069.0,,,
119,2018-04-30,8068.17,9899.64,2255.0,,,
120,2018-05-01,8068.2,9785.11,2255.0,,,
121,2018-05-02,8068.2,9785.11,2255.0,,,
122,2018-05-03,8068.2,9785.11,2255.0,,,
123,2018-05-04,8068.2,9785.11,2255.0,,,
124,2018-05-05,8068.2,9785.11,2255.0,,,
125,2018-05-06,8068.2,9785.11,2255.0,,,
126,2018-05-07,8068.2,9785.11,2255.0,,,
127,2018-05-08,8059.24,9638.85,2255.0,,,
128,2018-05-09,8059.24,9638.85,2255.0,,,
129,2018-05-10,8059.24,9638.85,2255.0,,,
130,2018-05-11,8059.24,9638.85,2255.0,,,
131,2018-05-12,8059.24,9638.85,2255.0,,,
132,2018-05-13,8059.24,9638.85,2255.0,,,
133,2018-05-14,8059.24,9638.85,2255.0,,,
134,2018-05-15,8025.83,9597.29,2255.0,,,
135,2018-05-16,8025.83,9597.29,2255.0,,,
136,2018-05-17,8025.83,9597.29,2255.0,,,
137,2018-05-18,8025.83,9597.29,2255.0,,,
138,2018-05-19,8025.83,9597.29,2255.0,,,
139,2018-05-20,8025.83,9597.29,2255.0,,,
140,2018-05-21,8025.83,9597.29,2255.0,,,
141,2018-05-22,7997.95,9396.79,2255.0,,,
142,2018-05-23,7997.95,9396.79,2255.0,,,
143,2018-05-24,7997.95,9396.79,2255.0,,,
144,2018-05-25,7997.95,9396.79,2255.0,,,
145,2018-05-26,7997.95,9396.79,2255.0,,,
146,2018-05-27,7997.95,9396.79,2255.0,,,
147,2018-05-28,7997.95,9396.79,2255.0,,,
148,2018-05-29,7982.25,9299.32,2255.0,,,
149,2018-05-30,7982.25,9299.32,2255.0,,,
150,2018-05-31,7982.25,9299.32,2300.0,,,
151,2018-06-01,7982.25,9299.32,2300.0,,,
152,2018-06-02,7982.25,9299.32,2300.0,,,
153,2018-06-03,7982.25,9299.32,2300.0,,,
154,2018-06-04,7982.25,9299.32,2300.0,,,
155,2018-06-05,7944.07,9262.79,2300.0,,,
156,2018-06-06,7944.07,9262.79,2300.0,,,
157,2018-06-07,7944.07,9262.79,2300.0,,,
158,2018-06-08,7944.07,9262.79,2300.0,,,
159,2018-06-09,7944.07,9262.79,2300.0,,,
160,2018-06-10,7944.07,9262.79,2300.0,,,
161,2018-06-11,7944.07,9262.79,2300.0,,,
162,2018-06-12,7909.37,9306.16,2300.0,,,
163,2018-06-13,7909.37,9306.16,2300.0,,,
164,2018-06-14,7909.37,9306.16,2300.0,,,
165,2018-06-15,7909.37,9306.16,2300.0,,,
166,2018-06-16,7909.37,9306.16,2300.0,,,
167,2018-06-17,7909.37,9306.16,2300.0,,,
168,2018-06-18,7909.37,9306.16,2300.0,,,
169,2018-06-19,7883.99,9150.95,2300.0,,,
170,2018-06-20,7883.99,9150.95,2300.0,,,
171,2018-06-21,7883.99,9150.95,2300.0,,,
172,2018-06-22,7883.99,9150.95,2300.0,,,
173,2018-06-23,7883.99,9150.95,2300.0,,,
174,2018-06-24,7883.99,9150.95,2300.0,,,
175,2018-06-25,7883.99,9150.95,2300.0,,,
176,2018-06-26,7871.66,9174.42,2300.0,,,
177,2018-06-27,7871.66,9174.42,2300.0,,,
178,2018-06-28,7871.66,9174.42,2300.0,,,
179,2018-06-29,7871.66,9174.42,2300.0,,,
180,2018-06-30,7871.66,9174.42,2238.0,,,
181,2018-07-01,7871.66,9174.42,2238.0,,,
182,2018-07-02,7871.66,9174.42,2238.0,,,
183,2018-07-03,7846.27,9166.8,2238.0,,,
184,2018-07-04,7846.27,9166.8,2238.0,,,
185,2018-07-05,7846.27,9166.8,2238.0,,,
186,2018-07-06,7846.27,9166.8,2238.0,,,
187,2018-07-07,7846.27,9166.8,2238.0,,,
188,2018-07-08,7846.27,9166.8,2238.0,,,
189,2018-07-09,7846.27,9166.8,2238.0,,,
190,2018-07-10,7813.42,9176.86,2238.0,,,
191,2018-07-11,7813.42,9176.86,2238.0,,,
192,2018-07-12,7813.42,9176.86,2238.0,,,
193,2018-07-13,7813.42,9176.86,2238.0,,,
194,2018-07-14,7813.42,9176.86,2238.0,,,
195,2018-07-15,7813.42,9176.86,2238.0,,,
196,2018-07-16,7813.42,9176.86,2238.0,,,
197,2018-07-17,7787.81,9100.06,2238.0,,,
198,2018-07-18,7787.81,9100.06,2238.0,,,
199,2018-07-19,7787.81,9100.06,2238.0,,,
200,2018-07-20,7787.81,9100.06,2238.0,,,
201,2018-07-21,7787.81,9100.06,2238.0,,,
202,2018-07-22,7787.81,9100.06,2238.0,,,
203,2018-07-23,7787.81,9100.06,2238.0,,,
204,2018-07-24,7789.38,9127.6,2238.0,,,
205,2018-07-25,7789.38,9127.6,2238.0,,,
206,2018-07-26,7789.38,9127.6,2238.0,,,
207,2018-07-27,7789.38,9127.6,2238.0,,,
208,2018-07-28,7789.38,9127.6,2238.0,,,
209,2018-07-29,7789.38,9127.6,2238.0,,,
210,2018-07-30,7789.38,9127.6,2238.0,,,
211,2018-07-31,7791.88,9082.22,2082.0,,,
212,2018-08-01,7791.88,9082.22,2082.0,,,
213,2018-08-02,7791.88,9082.22,2082.0,,,
214,2018-08-03,7791.88,9082.22,2082.0,,,
215,2018-08-04,7791.88,9082.22,2082.0,,,
216,2018-08-05,7791.88,9082.22,2082.0,,,
217,2018-08-06,7791.88,9082.22,2082.0,,,
218,2018-08-07,7783.05,9002.65,2082.0,,,
219,2018-08-08,7783.05,9002.65,2082.0,,,
220,2018-08-09,7783.05,9002.65,2082.0,,,
221,2018-08-10,7783.05,9002.65,2082.0,,,
222,2018-08-11,7783.05,9002.65,2082.0,,,
223,2018-08-12,7783.05,9002.65,2082.0,,,
224,2018-08-13,7783.05,9002.65,2082.0,,,
225,2018-08-14,7790.2,8888.62,2082.0,,,
226,2018-08-15,7790.2,8888.62,2082.0,,,
227,2018-08-16,7790.2,8888.62,2082.0,,,
228,2018-08-17,7790.2,8888.62,2082.0,,,
229,2018-08-18,7790.2,8888.62,2082.0,,,
230,2018-08-19,7790.2,8888.62,2082.0,,,
231,2018-08-20,7790.2,8888.62,2082.0,,,
232,2018-08-21,7803.79,8925.19,2082.0,,,
233,2018-08-22,7803.79,8925.19,2082.0,,,
234,2018-08-23,7803.79,8925.19,2082.0,,,
235,2018-08-24,7803.79,8925.19,2082.0,,,
236,2018-08-25,7803.79,8925.19,2082.0,,,
237,2018-08-26,7803.79,8925.19,2082.0,,,
238,2018-08-27,7803.79,8925.19,2082.0,,,
239,2018-08-28,7827.23,9096.02,2082.0,,,
240,2018-08-29,7827.23,9096.02,2082.0,,,
241,2018-08-30,7827.23,9096.02,2082.0,,,
242,2018-08-31,7827.23,9096.02,2052.0,,,
243,2018-09-01,7827.23,9096.02,2052.0,,,
244,2018-09-02,7827.23,9096.02,2052.0,,,
245,2018-09-03,7827.23,9096.02,2052.0,,,
246,2018-09-04,7827.23,9096.02,2052.0,,,
247,2018-09-05,7827.23,9096.02,2052.0,,,
248,2018-09-06,7842.93,9097.01,2052.0,,,
249,2018-09-07,7842.93,9097.01,2052.0,,,
250,2018-09-08,7842.93,9097.01,2052.0,,,
251,2018-09-09,7842.93,9097.01,2052.0,,,
252,2018-09-10,7842.93,9097.01,2052.0,,,
253,2018-09-11,7862.17,9081.59,2052.0,,,
254,2018-09-12,7862.17,9081.59,2052.0,,,
255,2018-09-13,7862.17,9081.59,2052.0,,,
256,2018-09-14,7862.17,9081.59,2052.0,,,
257,2018-09-15,7862.17,9081.59,2052.0,,,
258,2018-09-16,7862.17,9081.59,2052.0,,,
259,2018-09-17,7862.17,9081.59,2052.0,,,
260,2018-09-18,8039.0,9347.75,2052.0,,,
261,2018-09-19,8039.0,9347.75,2052.0,,,
262,2018-09-20,8039.0,9347.75,2052.0,,,
263,2018-09-21,8039.0,9347.75,2052.0,,,
264,2018-09-22,8039.0,9347.75,2052.0,,,
265,2018-09-23,8039.0,9347.75,2052.0,,,
266,2018-09-24,8039.0,9347.75,2052.0,,,
267,2018-09-25,8079.28,9492.35,2052.0,,,
268,2018-09-26,8079.28,9492.35,2052.0,,,
269,2018-09-27,8079.28,9492.35,2052.0,,,
270,2018-09-28,8079.28,9492.35,2052.0,,,
271,2018-09-29,8079.28,9492.35,2052.0,,,
272,2018-09-30,8079.28,9492.35,2026.0,,,
273,2018-10-01,8079.28,9492.35,2026.0,,,
274,2018-10-02,8079.28,9492.35,2026.0,,,
275,2018-10-03,8179.66,9468.77,2026.0,,,
276,2018-10-04,8179.66,9468.77,2026.0,,,
277,2018-10-05,8179.66,9468.77,2026.0,,,
278,2018-10-06,8179.66,9468.77,2026.0,,,
279,2018-10-07,8179.66,9468.77,2026.0,,,
280,2018-10-08,8179.66,9468.77,2026.0,,,
281,2018-10-09,8181.08,9427.06,2026.0,,,
282,2018-10-10,8181.08,9427.06,2026.0,,,
283,2018-10-11,8181.08,9427.06,2026.0,,,
284,2018-10-12,8181.08,9427.06,2026.0,,,
285,2018-10-13,8181.08,9427.06,2026.0,,,
286,2018-10-14,8181.08,9427.06,2026.0,,,
287,2018-10-15,8181.08,9427.06,2026.0,,,
288,2018-10-16,8208.04,9490.14,2026.0,,,
289,2018-10-17,8208.04,9490.14,2026.0,,,
290,2018-10-18,8208.04,9490.14,2026.0,,,
291,2018-10-19,8208.04,9490.14,2026.0,,,
292,2018-10-20,8208.04,9490.14,2026.0,,,
293,2018-10-21,8208.04,9490.14,2026.0,,,
294,2018-10-22,8208.04,9490.14,2026.0,,,
295,2018-10-23,8226.1,9470.71,2026.0,,,
296,2018-10-24,8226.1,9470.71,2026.0,,,
297,2018-10-25,8226.1,9470.71,2026.0,,,
298,2018-10-26,8226.1,9470.71,2026.0,,,
299,2018-10-27,8226.1,9470.71,2026.0,,,
300,2018-10-28,8226.1,9470.71,2026.0,,,
301,2018-10-29,8226.1,9470.71,2026.0,,,
302,2018-10-30,8236.87,9390.86,2026.0,,,
303,2018-10-31,8236.87,9390.86,2030.0,,,
304,2018-11-01,8236.87,9390.86,2030.0,,,
305,2018-11-02,8236.87,9390.86,2030.0,,,
306,2018-11-03,8236.87,9390.86,2030.0,,,
307,2018-11-04,8236.87,9390.86,2030.0,,,
308,2018-11-05,8236.87,9390.86,2030.0,,,
309,2018-11-06,8249.97,9392.59,2030.0,,,
310,2018-11-07,8249.97,9392.59,2030.0,,,
311,2018-11-08,8249.97,9392.59,2030.0,,,
312,2018-11-09,8249.97,9392.59,2030.0,,,
313,2018-11-10,8249.97,9392.59,2030.0,,,
314,2018-11-11,8249.97,9392.59,2030.0,,,
315,2018-11-12,8249.97,9392.59,2030.0,,,
316,2018-11-13,8271.27,9374.66,2030.0,,,
317,2018-11-14,8271.27,9374.66,2030.0,,,
318,2018-11-15,8271.27,9374.66,2030.0,,,
319,2018-11-16,8271.27,9374.66,2030.0,,,
320,2018-11-17,8271.27,9374.66,2030.0,,,
321,2018-11-18,8271.27,9374.66,2030.0,,,
322,2018-11-19,8271.27,9374.66,2030.0,,,
323,2018-11-20,8277.53,9451.28,2030.0,,,
324,2018-11-21,8277.53,9451.28,2030.0,,,
325,2018-11-22,8277.53,9451.28,2030.0,,,
326,2018-11-23,8277.53,9451.28,2030.0,,,
327,2018-11-24,8277.53,9451.28,2030.0,,,
328,2018-11-25,8277.53,9451.28,2030.0,,,
329,2018-11-26,8277.53,9451.28,2030.0,,,
330,2018-11-27,8299.2,9411.29,2030.0,,,
331,2018-11-28,8299.2,9411.29,2030.0,,,
332,2018-11-29,8299.2,9411.29,2030.0,,,
333,2018-11-30,8299.2,9411.29,1939.0,,,
334,2018-12-01,8299.2,9411.29,1939.0,,,
335,2018-12-02,8299.2,9411.29,1939.0,,,
336,2018-12-03,8299.2,9411.29,1939.0,,,
337,2018-12-04,8314.85,9408.25,1939.0,,,
338,2018-12-05,8314.85,9408.25,1939.0,,,
339,2018-12-06,8314.85,9408.25,1939.0,,,
340,2018-12-07,8314.85,9408.25,1939.0,,,
341,2018-12-08,8314.85,9408.25,1939.0,,,
342,2018-12-09,8314.85,9408.25,1939.0,,,
343,2018-12-10,8314.85,9408.25,1939.0,,,
344,2018-12-11,8312.64,9456.46,1939.0,,,
345,2018-12-12,8312.64,9456.46,1939.0,,,
346,2018-12-13,8312.64,9456.46,1939.0,,,
347,2018-12-14,8312.64,9456.46,1939.0,,,
348,2018-12-15,8312.64,9456.46,1939.0,,,
349,2018-12-16,8312.64,9456.46,1939.0,,,
350,2018-12-17,8312.64,9456.46,1939.0,,,
351,2018-12-18,8325.59,9413.74,1939.0,,,
352,2018-12-19,8325.59,9413.74,1939.0,,,
353,2018-12-20,8325.59,9413.74,1939.0,,,
354,2018-12-21,8325.59,9413.74,1939.0,,,
355,2018-12-22,8325.59,9413.74,1939.0,,,
356,2018-12-23,8325.59,9413.74,1939.0,,,
357,2018-12-24,8325.59,9413.74,1939.0,,,
358,2018-12-25,8339.55,9479.57,1939.0,,,
359,2018-12-26,8339.55,9479.57,1939.0,,,
360,2018-12-27,8339.55,9479.57,1939.0,,,
361,2018-12-28,8339.55,9479.57,1939.0,,,
362,2018-12-29,8339.55,9479.57,1939.0,,,
363,2018-12-30,8339.55,9479.57,1939.0,,,
364,2018-12-31,8339.55,9479.57,1920.0,,,
365,2019-01-01,8336.25,9533.34,1920.0,,,
366,2019-01-02,8336.25,9533.34,1920.0,,,
367,2019-01-03,8336.25,9533.34,1920.0,,,
368,2019-01-04,8336.25,9533.34,1920.0,,,
369,2019-01-05,8336.25,9533.34,1920.0,,,
370,2019-01-06,8336.25,9533.34,1920.0,,,
371,2019-01-07,8336.25,9533.34,1920.0,,,
372,2019-01-08,8337.07,9498.42,1920.0,,,
373,2019-01-09,8337.07,9498.42,1920.0,,,
374,2019-01-10,8337.07,9498.42,1920.0,,,
375,2019-01-11,8337.07,9498.42,1920.0,,,
376,2019-01-12,8337.07,9498.42,1920.0,,,
377,2019-01-13,8337.07,9498.42,1920.0,,,
378,2019-01-14,8337.07,9498.42,1920.0,,,
379,2019-01-15,8356.18,9582.03,1920.0,,,
380,2019-01-16,8356.18,9582.03,1920.0,,,
381,2019-01-17,8356.18,9582.03,1920.0,,,
382,2019-01-18,8356.18,9582.03,1920.0,,,
383,2019-01-19,8356.18,9582.03,1920.0,,,
384,2019-01-20,8356.18,9582.03,1920.0,,,
385,2019-01-21,8356.18,9582.03,1920.0,,,
386,2019-01-22,8378.18,9518.45,1920.0,,,
387,2019-01-23,8378.18,9518.45,1920.0,,,
388,2019-01-24,8378.18,9518.45,1920.0,,,
389,2019-01-25,8378.18,9518.45,1920.0,,,
390,2019-01-26,8378.18,9518.45,1920.0,,,
391,2019-01-27,8378.18,9518.45,1920.0,,,
392,2019-01-28,8378.18,9518.45,1920.0,,,
393,2019-01-29,8384.94,9568.89,1920.0,,,
394,2019-01-30,8384.94,9568.89,1920.0,,,
395,2019-01-31,8384.94,9568.89,1854.0,,,
396,2019-02-01,8384.94,9568.89,1854.0,,,
397,2019-02-02,8384.94,9568.89,1854.0,,,
398,2019-02-03,8384.94,9568.89,1854.0,,,
399,2019-02-04,8384.94,9568.89,1854.0,,,
400,2019-02-05,8401.53,9623.11,1854.0,,,
401,2019-02-06,8401.53,9623.11,1854.0,,,
402,2019-02-07,8401.53,9623.11,1854.0,,,
403,2019-02-08,8401.53,9623.11,1854.0,,,
404,2019-02-09,8401.53,9623.11,1854.0,,,
405,2019-02-10,8401.53,9623.11,1854.0,,,
406,2019-02-11,8401.53,9623.11,1854.0,,,
407,2019-02-12,8395.15,9510.03,1854.0,,,
408,2019-02-13,8395.15,9510.03,1854.0,,,
409,2019-02-14,8395.15,9510.03,1854.0,,,
410,2019-02-15,8395.15,9510.03,1854.0,,,
411,2019-02-16,8395.15,9510.03,1854.0,,,
412,2019-02-17,8395.15,9510.03,1854.0,,,
413,2019-02-18,8395.15,9510.03,1854.0,,,
414,2019-02-19,8392.2,9477.31,1854.0,,,
415,2019-02-20,8392.2,9477.31,1854.0,,,
416,2019-02-21,8392.2,9477.31,1854.0,,,
417,2019-02-22,8392.2,9477.31,1854.0,,,
418,2019-02-23,8392.2,9477.31,1854.0,,,
419,2019-02-24,8392.2,9477.31,1854.0,,,
420,2019-02-25,8392.2,9477.31,1854.0,,,
421,2019-02-26,8403.19,9530.06,1854.0,,,
422,2019-02-27,8403.19,9530.06,1854.0,,,
423,2019-02-28,8403.19,9530.06,1863.0,,,
424,2019-03-01,8403.19,9530.06,1863.0,,,
425,2019-03-02,8403.19,9530.06,1863.0,,,
426,2019-03-03,8403.19,9530.06,1863.0,,,
427,2019-03-04,8403.19,9530.06,1863.0,,,
428,2019-03-05,8392.96,9546.15,1863.0,,,
429,2019-03-06,8392.96,9546.15,1863.0,,,
430,2019-03-07,8392.96,9546.15,1863.0,,,
431,2019-03-08,8392.96,9546.15,1863.0,,,
432,2019-03-09,8392.96,9546.15,1863.0,,,
433,2019-03-10,8392.96,9546.15,1863.0,,,
434,2019-03-11,8392.96,9546.15,1863.0,,,
435,2019-03-12,8374.1,9410.81,1863.0,,,
436,2019-03-13,8374.1,9410.81,1863.0,,,
437,2019-03-14,8374.1,9410.81,1863.0,,,
438,2019-03-15,8374.1,9410.81,1863.0,,,
439,2019-03-16,8374.1,9410.81,1863.0,,,
440,2019-03-17,8374.1,9410.81,1863.0,,,
441,2019-03-18,8374.1,9410.81,1863.0,,,
442,2019-03-19,8378.04,9488.13,1863.0,,,
443,2019-03-20,8378.04,9488.13,1863.0,,,
444,2019-03-21,8378.04,9488.13,1863.0,,,
445,2019-03-22,8378.04,9488.13,1863.0,,,
446,2019-03-23,8378.04,9488.13,1863.0,,,
447,2019-03-24,8378.04,9488.13,1863.0,,,
448,2019-03-25,8378.04,9488.13,1863.0,,,
449,2019-03-26,8389.97,9491.57,1863.0,,,
450,2019-03-27,8389.97,9491.57,1863.0,,,
451,2019-03-28,8389.97,9491.57,1863.0,,,
452,2019-03-29,8389.97,9491.57,1863.0,,,
453,2019-03-30,8389.97,9491.57,1863.0,,,
454,2019-03-31,8389.97,9491.57,1871.0,,,
455,2019-04-01,8389.97,9491.57,1871.0,,,
456,2019-04-02,8419.62,9444.29,1871.0,,,
457,2019-04-03,8419.62,9444.29,1871.0,,,
458,2019-04-04,8419.62,9444.29,1871.0,,,
459,2019-04-05,8419.62,9444.29,1871.0,,,
460,2019-04-06,8419.62,9444.29,1871.0,,,
461,2019-04-07,8419.62,9444.29,1871.0,,,
462,2019-04-08,8419.62,9444.29,1871.0,,,
463,2019-04-09,8451.37,9477.37,1871.0,,,
464,2019-04-10,8451.37,9477.37,1871.0,,,
465,2019-04-11,8451.37,9477.37,1871.0,,,
466,2019-04-12,8451.37,9477.37,1871.0,,,
467,2019-04-13,8451.37,9477.37,1871.0,,,
468,2019-04-14,8451.37,9477.37,1871.0,,,
469,2019-04-15,8451.37,9477.37,1871.0,,,
470,2019-04-16,8455.37,9554.57,1871.0,,,
471,2019-04-17,8455.37,9554.57,1871.0,,,
472,2019-04-18,8455.37,9554.57,1871.0,,,
473,2019-04-19,8455.37,9554.57,1871.0,,,
474,2019-04-20,8455.37,9554.57,1871.0,,,
475,2019-04-21,8455.37,9554.57,1871.0,,,
476,2019-04-22,8455.37,9554.57,1871.0,,,
477,2019-04-23,8441.36,9493.15,1871.0,,,
478,2019-04-24,8441.36,9493.15,1871.0,,,
479,2019-04-25,8441.36,9493.15,1871.0,,,
480,2019-04-26,8441.36,9493.15,1871.0,,,
481,2019-04-27,8441.36,9493.15,1871.0,,,
482,2019-04-28,8441.36,9493.15,1871.0,,,
483,2019-04-29,8441.36,9493.15,1871.0,,,
484,2019-04-30,8445.49,9415.03,1845.0,,,
485,2019-05-01,8445.49,9415.03,1845.0,,,
486,2019-05-02,8445.49,9415.03,1845.0,,,
487,2019-05-03,8445.49,9415.03,1845.0,,,
488,2019-05-04,8445.49,9415.03,1845.0,,,
489,2019-05-05,8445.49,9415.03,1845.0,,,
490,2019-05-06,8445.49,9415.03,1845.0,,,
491,2019-05-07,8448.89,9462.76,1845.0,,,
492,2019-05-08,8448.89,9462.76,1845.0,,,
493,2019-05-09,8448.89,9462.76,1845.0,,,
494,2019-05-10,8448.89,9462.76,1845.0,,,
495,2019-05-11,8448.89,9462.76,1845.0,,,
496,2019-05-12,8448.89,9462.76,1845.0,,,
497,2019-05-13,8448.89,9462.76,1845.0,,,
498,2019-05-14,8458.16,9501.05,1845.0,,,
499,2019-05-15,8458.16,9501.05,1845.0,,,
500,2019-05-16,8458.16,9501.05,1845.0,,,
501,2019-05-17,8458.16,9501.05,1845.0,,,
502,2019-05-18,8458.16,9501.05,1845.0,,,
503,2019-05-19,8458.16,9501.05,1845.0,,,
504,2019-05-20,8458.16,9501.05,1845.0,,,
505,2019-05-21,8460.92,9439.0,1845.0,,,
506,2019-05-22,8460.92,9439.0,1845.0,,,
507,2019-05-23,8460.92,9439.0,1845.0,,,
508,2019-05-24,8460.92,9439.0,1845.0,,,
509,2019-05-25,8460.92,9439.0,1845.0,,,
510,2019-05-26,8460.92,9439.0,1845.0,,,
511,2019-05-27,8460.92,9439.0,1845.0,,,
512,2019-05-28,8485.91,9505.92,1845.0,,,
513,2019-05-29,8485.91,9505.92,1845.0,,,
514,2019-05-30,8485.91,9505.92,1845.0,,,
515,2019-05-31,8485.91,9505.92,1781.0,,,
516,2019-06-01,8485.91,9505.92,1781.0,1026.48,,
